Date Time,dissolved oxygen(ppm)
9/18/2019 23:49,7.59
9/18/2019 23:49,7.59
9/18/2019 23:50,7.59
9/18/2019 23:50,7.58
9/18/2019 23:51,7.58
9/18/2019 23:51,7.58
9/18/2019 23:51,7.57
9/18/2019 23:52,7.57
9/18/2019 23:52,7.57
9/18/2019 23:53,7.57
9/18/2019 23:53,7.57
9/18/2019 23:54,7.55
9/18/2019 23:54,7.56
9/18/2019 23:54,7.56
9/18/2019 23:55,7.55
9/18/2019 23:55,7.56
9/18/2019 23:56,7.56
9/18/2019 23:56,7.58
9/18/2019 23:56,7.57
9/18/2019 23:57,7.57
9/18/2019 23:57,7.57
9/18/2019 23:58,7.57
9/18/2019 23:58,7.56
9/18/2019 23:59,7.56
9/18/2019 23:59,7.57
9/18/2019 23:59,7.58
9/19/2019 0:01,7.51
9/19/2019 0:01,7.57
9/19/2019 0:02,7.58
9/19/2019 0:02,7.59
9/19/2019 0:03,7.59
9/19/2019 0:03,7.59
9/19/2019 0:03,7.6
9/19/2019 0:04,7.59
9/19/2019 0:04,7.58
9/19/2019 0:05,7.58
9/19/2019 0:36,7.26
9/19/2019 0:37,7.47
9/19/2019 0:37,7.52
9/19/2019 0:38,7.54
9/19/2019 0:38,7.56
9/19/2019 0:38,7.56
9/19/2019 0:39,7.57
9/19/2019 0:39,7.57
9/19/2019 0:40,7.57
9/19/2019 0:40,7.57
9/19/2019 0:41,7.57
9/19/2019 0:41,7.58
9/19/2019 0:41,7.58
9/19/2019 0:42,7.58
9/19/2019 0:42,7.59
9/19/2019 0:43,7.58
9/19/2019 0:43,7.58
9/19/2019 0:44,7.58
9/19/2019 0:44,7.58
9/19/2019 0:44,7.59
9/19/2019 0:45,7.59
9/19/2019 0:45,7.59
9/19/2019 0:46,7.59
9/19/2019 0:46,7.59
9/19/2019 0:46,7.59
9/19/2019 0:47,7.6
9/19/2019 0:47,7.6
9/19/2019 0:48,7.59
9/19/2019 0:48,7.6
9/19/2019 0:49,7.6
9/19/2019 0:49,7.59
9/19/2019 0:49,7.59
9/19/2019 0:50,7.59
9/19/2019 0:50,7.59
9/19/2019 0:51,7.59
9/19/2019 0:51,7.59
9/19/2019 0:52,7.6
9/19/2019 0:52,7.6
9/19/2019 0:52,7.6
9/19/2019 0:53,7.59
9/19/2019 0:53,7.59
9/19/2019 0:54,7.59
9/19/2019 0:54,7.59
9/19/2019 0:55,7.59
9/19/2019 0:55,7.59
9/19/2019 0:55,7.59
9/19/2019 0:56,7.59
9/19/2019 0:56,7.6
9/19/2019 0:57,7.6
9/19/2019 0:57,7.59
9/19/2019 0:57,7.58
9/19/2019 0:58,7.57
9/19/2019 0:58,7.56
9/19/2019 0:59,7.56
9/19/2019 0:59,7.55
9/19/2019 1:01,7.47
9/19/2019 1:01,7.53
9/19/2019 1:02,7.53
9/19/2019 1:02,7.54
9/19/2019 1:02,7.54
9/19/2019 1:03,7.54
9/19/2019 1:03,7.54
9/19/2019 1:04,7.54
9/19/2019 1:04,7.54
9/19/2019 1:05,7.54
9/19/2019 1:36,7.24
9/19/2019 1:36,7.45
9/19/2019 1:37,7.48
9/19/2019 1:37,7.5
9/19/2019 1:38,7.5
9/19/2019 1:38,7.51
9/19/2019 1:38,7.52
9/19/2019 1:39,7.52
9/19/2019 1:39,7.53
9/19/2019 1:40,7.53
9/19/2019 1:40,7.53
9/19/2019 1:41,7.52
9/19/2019 1:41,7.52
9/19/2019 1:41,7.53
9/19/2019 1:42,7.53
9/19/2019 1:42,7.53
9/19/2019 1:43,7.52
9/19/2019 1:43,7.52
9/19/2019 1:44,7.51
9/19/2019 1:44,7.51
9/19/2019 1:44,7.52
9/19/2019 1:45,7.52
9/19/2019 1:45,7.52
9/19/2019 1:46,7.52
9/19/2019 1:46,7.52
9/19/2019 1:47,7.53
9/19/2019 1:47,7.53
9/19/2019 1:47,7.53
9/19/2019 1:48,7.53
9/19/2019 1:48,7.54
9/19/2019 1:49,7.53
9/19/2019 1:49,7.54
9/19/2019 1:49,7.54
9/19/2019 1:50,7.53
9/19/2019 1:50,7.54
9/19/2019 1:51,7.54
9/19/2019 1:51,7.54
9/19/2019 1:52,7.54
9/19/2019 1:52,7.53
9/19/2019 1:52,7.53
9/19/2019 1:53,7.53
9/19/2019 1:53,7.53
9/19/2019 1:54,7.53
9/19/2019 1:54,7.53
9/19/2019 1:55,7.52
9/19/2019 1:55,7.52
9/19/2019 1:55,7.52
9/19/2019 1:56,7.52
9/19/2019 1:56,7.51
9/19/2019 1:57,7.51
9/19/2019 1:57,7.51
9/19/2019 1:57,7.51
9/19/2019 1:58,7.5
9/19/2019 1:58,7.51
9/19/2019 1:59,7.51
9/19/2019 1:59,7.52
9/19/2019 2:03,7.51
9/19/2019 2:03,7.53
9/19/2019 2:03,7.51
9/19/2019 2:04,7.51
9/19/2019 2:04,7.52
9/19/2019 2:05,7.52
9/19/2019 2:37,7.54
9/19/2019 2:38,7.49
9/19/2019 2:38,7.49
9/19/2019 2:39,7.5
9/19/2019 2:39,7.51
9/19/2019 2:39,7.51
9/19/2019 2:40,7.52
9/19/2019 2:40,7.51
9/19/2019 2:41,7.51
9/19/2019 2:41,7.52
9/19/2019 2:41,7.52
9/19/2019 2:42,7.53
9/19/2019 2:42,7.53
9/19/2019 2:43,7.52
9/19/2019 2:43,7.52
9/19/2019 2:44,7.52
9/19/2019 2:44,7.52
9/19/2019 2:44,7.53
9/19/2019 2:45,7.52
9/19/2019 2:45,7.53
9/19/2019 2:46,7.52
9/19/2019 2:46,7.53
9/19/2019 2:47,7.53
9/19/2019 2:47,7.52
9/19/2019 2:47,7.53
9/19/2019 2:48,7.53
9/19/2019 2:48,7.53
9/19/2019 2:49,7.52
9/19/2019 2:49,7.53
9/19/2019 2:49,7.52
9/19/2019 2:50,7.52
9/19/2019 2:50,7.51
9/19/2019 2:51,7.53
9/19/2019 2:51,7.52
9/19/2019 2:52,7.52
9/19/2019 2:52,7.52
9/19/2019 2:52,7.53
9/19/2019 2:53,7.53
9/19/2019 2:53,7.53
9/19/2019 2:54,7.53
9/19/2019 2:54,7.53
9/19/2019 2:55,7.53
9/19/2019 2:55,7.52
9/19/2019 2:55,7.53
9/19/2019 2:56,7.53
9/19/2019 2:56,7.53
9/19/2019 2:57,7.53
9/19/2019 2:57,7.53
9/19/2019 2:58,7.53
9/19/2019 2:58,7.53
9/19/2019 2:58,7.53
9/19/2019 2:59,7.52
9/19/2019 2:59,7.53
9/19/2019 3:01,7.52
9/19/2019 3:02,7.54
9/19/2019 3:02,7.53
9/19/2019 3:03,7.54
9/19/2019 3:03,7.54
9/19/2019 3:04,7.54
9/19/2019 3:04,7.54
9/19/2019 3:04,7.54
9/19/2019 3:05,7.53
9/19/2019 3:36,7.25
9/19/2019 3:36,7.45
9/19/2019 3:37,7.47
9/19/2019 3:37,7.49
9/19/2019 3:38,7.49
9/19/2019 3:38,7.5
9/19/2019 3:38,7.51
9/19/2019 3:39,7.51
9/19/2019 3:39,7.51
9/19/2019 3:40,7.51
9/19/2019 3:40,7.51
9/19/2019 3:41,7.5
9/19/2019 3:41,7.51
9/19/2019 3:41,7.52
9/19/2019 3:42,7.52
9/19/2019 3:42,7.51
9/19/2019 3:43,7.51
9/19/2019 3:43,7.51
9/19/2019 3:44,7.51
9/19/2019 3:44,7.51
9/19/2019 3:44,7.52
9/19/2019 3:45,7.52
9/19/2019 3:45,7.52
9/19/2019 3:46,7.53
9/19/2019 3:46,7.52
9/19/2019 3:46,7.52
9/19/2019 3:47,7.53
9/19/2019 3:47,7.52
9/19/2019 3:48,7.53
9/19/2019 3:48,7.52
9/19/2019 3:49,7.51
9/19/2019 3:49,7.51
9/19/2019 3:49,7.51
9/19/2019 3:50,7.52
9/19/2019 3:50,7.51
9/19/2019 3:51,7.51
9/19/2019 3:51,7.51
9/19/2019 3:52,7.51
9/19/2019 3:52,7.51
9/19/2019 3:52,7.5
9/19/2019 3:53,7.51
9/19/2019 3:53,7.5
9/19/2019 3:54,7.5
9/19/2019 3:54,7.5
9/19/2019 3:55,7.5
9/19/2019 3:55,7.49
9/19/2019 3:55,7.48
9/19/2019 3:56,7.48
9/19/2019 3:56,7.48
9/19/2019 3:57,7.49
9/19/2019 3:57,7.49
9/19/2019 3:57,7.49
9/19/2019 3:58,7.49
9/19/2019 3:58,7.48
9/19/2019 3:59,7.49
9/19/2019 3:59,7.49
9/19/2019 4:01,7.39
9/19/2019 4:02,7.48
9/19/2019 4:02,7.48
9/19/2019 4:03,7.48
9/19/2019 4:03,7.49
9/19/2019 4:03,7.48
9/19/2019 4:04,7.48
9/19/2019 4:04,7.48
9/19/2019 4:05,7.49
9/19/2019 4:36,7.21
9/19/2019 4:37,7.42
9/19/2019 4:37,7.45
9/19/2019 4:38,7.47
9/19/2019 4:38,7.48
9/19/2019 4:38,7.49
9/19/2019 4:39,7.5
9/19/2019 4:39,7.5
9/19/2019 4:40,7.51
9/19/2019 4:40,7.51
9/19/2019 4:40,7.51
9/19/2019 4:41,7.52
9/19/2019 4:41,7.53
9/19/2019 4:42,7.53
9/19/2019 4:42,7.53
9/19/2019 4:43,7.53
9/19/2019 4:43,7.53
9/19/2019 4:43,7.52
9/19/2019 4:44,7.52
9/19/2019 4:44,7.52
9/19/2019 4:45,7.52
9/19/2019 4:45,7.52
9/19/2019 4:46,7.52
9/19/2019 4:46,7.52
9/19/2019 4:46,7.52
9/19/2019 4:47,7.52
9/19/2019 4:47,7.52
9/19/2019 4:48,7.52
9/19/2019 4:48,7.53
9/19/2019 4:48,7.52
9/19/2019 4:49,7.52
9/19/2019 4:49,7.52
9/19/2019 4:50,7.52
9/19/2019 4:50,7.52
9/19/2019 4:51,7.52
9/19/2019 4:51,7.52
9/19/2019 4:51,7.52
9/19/2019 4:52,7.52
9/19/2019 4:52,7.51
9/19/2019 4:53,7.52
9/19/2019 4:53,7.52
9/19/2019 4:54,7.52
9/19/2019 4:54,7.51
9/19/2019 4:54,7.51
9/19/2019 4:55,7.51
9/19/2019 4:55,7.5
9/19/2019 4:56,7.5
9/19/2019 4:56,7.5
9/19/2019 4:57,7.51
9/19/2019 4:57,7.51
9/19/2019 4:57,7.5
9/19/2019 4:58,7.5
9/19/2019 4:58,7.5
9/19/2019 4:59,7.49
9/19/2019 4:59,7.5
9/19/2019 4:59,7.5
9/19/2019 5:01,7.4
9/19/2019 5:02,7.48
9/19/2019 5:02,7.49
9/19/2019 5:03,7.49
9/19/2019 5:03,7.49
9/19/2019 5:03,7.5
9/19/2019 5:04,7.49
9/19/2019 5:04,7.5
9/19/2019 5:05,7.49
9/19/2019 5:36,7.22
9/19/2019 5:37,7.42
9/19/2019 5:37,7.44
9/19/2019 5:37,7.46
9/19/2019 5:38,7.47
9/19/2019 5:38,7.47
9/19/2019 5:39,7.48
9/19/2019 5:39,7.48
9/19/2019 5:40,7.49
9/19/2019 5:40,7.48
9/19/2019 5:40,7.49
9/19/2019 5:41,7.49
9/19/2019 5:41,7.49
9/19/2019 5:42,7.49
9/19/2019 5:42,7.49
9/19/2019 5:43,7.49
9/19/2019 5:43,7.49
9/19/2019 5:43,7.48
9/19/2019 5:44,7.48
9/19/2019 5:44,7.49
9/19/2019 5:45,7.49
9/19/2019 5:45,7.49
9/19/2019 5:46,7.49
9/19/2019 5:46,7.5
9/19/2019 5:46,7.5
9/19/2019 5:47,7.5
9/19/2019 5:47,7.5
9/19/2019 5:48,7.5
9/19/2019 5:48,7.5
9/19/2019 5:48,7.5
9/19/2019 5:49,7.5
9/19/2019 5:49,7.5
9/19/2019 5:50,7.5
9/19/2019 5:50,7.5
9/19/2019 5:51,7.5
9/19/2019 5:51,7.5
9/19/2019 5:51,7.5
9/19/2019 5:52,7.5
9/19/2019 5:52,7.5
9/19/2019 5:53,7.5
9/19/2019 5:53,7.5
9/19/2019 5:54,7.5
9/19/2019 5:54,7.5
9/19/2019 5:54,7.5
9/19/2019 5:55,7.49
9/19/2019 5:55,7.49
9/19/2019 5:56,7.49
9/19/2019 5:56,7.5
9/19/2019 5:56,7.5
9/19/2019 5:57,7.5
9/19/2019 5:57,7.49
9/19/2019 5:58,7.5
9/19/2019 5:58,7.5
9/19/2019 5:59,7.5
9/19/2019 5:59,7.5
9/19/2019 5:59,7.51
9/19/2019 6:02,7.4
9/19/2019 6:02,7.49
9/19/2019 6:02,7.49
9/19/2019 6:03,7.49
9/19/2019 6:03,7.49
9/19/2019 6:03,7.49
9/19/2019 6:04,7.49
9/19/2019 6:04,7.51
9/19/2019 6:05,7.49
9/19/2019 6:36,7.24
9/19/2019 6:37,7.43
9/19/2019 6:37,7.45
9/19/2019 6:37,7.46
9/19/2019 6:38,7.46
9/19/2019 6:38,7.46
9/19/2019 6:39,7.47
9/19/2019 6:39,7.47
9/19/2019 6:40,7.48
9/19/2019 6:40,7.46
9/19/2019 6:40,7.47
9/19/2019 6:41,7.47
9/19/2019 6:41,7.47
9/19/2019 6:42,7.48
9/19/2019 6:42,7.48
9/19/2019 6:43,7.48
9/19/2019 6:43,7.48
9/19/2019 6:43,7.48
9/19/2019 6:44,7.48
9/19/2019 6:44,7.48
9/19/2019 6:45,7.48
9/19/2019 6:45,7.48
9/19/2019 6:46,7.48
9/19/2019 6:46,7.48
9/19/2019 6:46,7.48
9/19/2019 6:47,7.49
9/19/2019 6:47,7.48
9/19/2019 6:48,7.49
9/19/2019 6:48,7.48
9/19/2019 6:48,7.48
9/19/2019 6:49,7.49
9/19/2019 6:49,7.48
9/19/2019 6:50,7.49
9/19/2019 6:50,7.49
9/19/2019 6:51,7.49
9/19/2019 6:51,7.49
9/19/2019 6:51,7.49
9/19/2019 6:52,7.49
9/19/2019 6:52,7.49
9/19/2019 6:53,7.49
9/19/2019 6:53,7.48
9/19/2019 6:54,7.49
9/19/2019 6:54,7.49
9/19/2019 6:54,7.49
9/19/2019 6:55,7.48
9/19/2019 6:55,7.48
9/19/2019 6:56,7.48
9/19/2019 6:56,7.49
9/19/2019 6:57,7.48
9/19/2019 6:57,7.49
9/19/2019 6:57,7.48
9/19/2019 6:58,7.49
9/19/2019 6:58,7.49
9/19/2019 6:59,7.48
9/19/2019 6:59,7.48
9/19/2019 6:59,7.49
9/19/2019 7:01,7.39
9/19/2019 7:02,7.47
9/19/2019 7:02,7.47
9/19/2019 7:03,7.48
9/19/2019 7:03,7.48
9/19/2019 7:03,7.48
9/19/2019 7:04,7.48
9/19/2019 7:04,7.49
9/19/2019 7:05,7.48
9/19/2019 7:36,7.23
9/19/2019 7:37,7.4
9/19/2019 7:37,7.43
9/19/2019 7:37,7.44
9/19/2019 7:38,7.46
9/19/2019 7:38,7.46
9/19/2019 7:39,7.47
9/19/2019 7:39,7.47
9/19/2019 7:40,7.49
9/19/2019 7:40,7.47
9/19/2019 7:40,7.46
9/19/2019 7:41,7.46
9/19/2019 7:41,7.46
9/19/2019 7:42,7.47
9/19/2019 7:42,7.47
9/19/2019 7:43,7.46
9/19/2019 7:43,7.46
9/19/2019 7:43,7.46
9/19/2019 7:44,7.46
9/19/2019 7:44,7.46
9/19/2019 7:45,7.46
9/19/2019 7:45,7.47
9/19/2019 7:46,7.47
9/19/2019 7:46,7.46
9/19/2019 7:46,7.46
9/19/2019 7:47,7.47
9/19/2019 7:47,7.46
9/19/2019 7:48,7.46
9/19/2019 7:48,7.47
9/19/2019 7:48,7.46
9/19/2019 7:49,7.47
9/19/2019 7:49,7.47
9/19/2019 7:50,7.47
9/19/2019 7:50,7.47
9/19/2019 7:51,7.46
9/19/2019 7:51,7.46
9/19/2019 7:51,7.47
9/19/2019 7:52,7.47
9/19/2019 7:52,7.46
9/19/2019 7:53,7.47
9/19/2019 7:53,7.47
9/19/2019 7:54,7.47
9/19/2019 7:54,7.47
9/19/2019 7:54,7.47
9/19/2019 7:55,7.47
9/19/2019 7:55,7.46
9/19/2019 7:56,7.47
9/19/2019 7:56,7.47
9/19/2019 7:57,7.48
9/19/2019 7:57,7.47
9/19/2019 7:57,7.47
9/19/2019 7:58,7.47
9/19/2019 7:58,7.47
9/19/2019 7:59,7.47
9/19/2019 7:59,7.47
9/19/2019 7:59,7.47
9/19/2019 8:02,7.47
9/19/2019 8:03,7.47
9/19/2019 8:03,7.47
9/19/2019 8:04,7.46
9/19/2019 8:04,7.46
9/19/2019 8:04,7.46
9/19/2019 8:05,7.46
9/19/2019 8:36,7.21
9/19/2019 8:37,7.38
9/19/2019 8:37,7.4
9/19/2019 8:38,7.41
9/19/2019 8:38,7.44
9/19/2019 8:38,7.42
9/19/2019 8:39,7.43
9/19/2019 8:39,7.44
9/19/2019 8:40,7.44
9/19/2019 8:40,7.44
9/19/2019 8:41,7.44
9/19/2019 8:41,7.44
9/19/2019 8:41,7.44
9/19/2019 8:42,7.45
9/19/2019 8:42,7.45
9/19/2019 8:43,7.45
9/19/2019 8:43,7.44
9/19/2019 8:44,7.44
9/19/2019 8:44,7.45
9/19/2019 8:44,7.45
9/19/2019 8:45,7.45
9/19/2019 8:45,7.44
9/19/2019 8:46,7.44
9/19/2019 8:46,7.44
9/19/2019 8:47,7.44
9/19/2019 8:47,7.44
9/19/2019 8:47,7.44
9/19/2019 8:48,7.44
9/19/2019 8:48,7.43
9/19/2019 8:49,7.43
9/19/2019 8:49,7.43
9/19/2019 8:49,7.43
9/19/2019 8:50,7.42
9/19/2019 8:50,7.43
9/19/2019 8:51,7.43
9/19/2019 8:51,7.43
9/19/2019 8:52,7.43
9/19/2019 8:52,7.43
9/19/2019 8:52,7.44
9/19/2019 8:53,7.44
9/19/2019 8:53,7.44
9/19/2019 8:54,7.44
9/19/2019 8:54,7.44
9/19/2019 8:55,7.44
9/19/2019 8:55,7.45
9/19/2019 8:55,7.44
9/19/2019 8:56,7.43
9/19/2019 8:56,7.44
9/19/2019 8:57,7.44
9/19/2019 8:57,7.44
9/19/2019 8:58,7.45
9/19/2019 8:58,7.44
9/19/2019 8:58,7.43
9/19/2019 8:59,7.43
9/19/2019 8:59,7.44
9/19/2019 9:01,7.33
9/19/2019 9:02,7.42
9/19/2019 9:02,7.43
9/19/2019 9:03,7.43
9/19/2019 9:03,7.43
9/19/2019 9:03,7.43
9/19/2019 9:04,7.44
9/19/2019 9:04,7.44
9/19/2019 9:05,7.44
9/19/2019 9:36,7.21
9/19/2019 9:37,7.39
9/19/2019 9:37,7.42
9/19/2019 9:38,7.43
9/19/2019 9:38,7.44
9/19/2019 9:38,7.45
9/19/2019 9:39,7.45
9/19/2019 9:39,7.46
9/19/2019 9:40,7.46
9/19/2019 9:40,7.46
9/19/2019 9:40,7.45
9/19/2019 9:41,7.45
9/19/2019 9:41,7.46
9/19/2019 9:42,7.45
9/19/2019 9:42,7.46
9/19/2019 9:43,7.45
9/19/2019 9:43,7.46
9/19/2019 9:43,7.45
9/19/2019 9:44,7.45
9/19/2019 9:44,7.45
9/19/2019 9:45,7.45
9/19/2019 9:45,7.46
9/19/2019 9:46,7.45
9/19/2019 9:46,7.45
9/19/2019 9:46,7.46
9/19/2019 9:47,7.46
9/19/2019 9:47,7.47
9/19/2019 9:48,7.46
9/19/2019 9:48,7.46
9/19/2019 9:48,7.46
9/19/2019 9:49,7.46
9/19/2019 9:49,7.47
9/19/2019 9:50,7.46
9/19/2019 9:50,7.46
9/19/2019 9:51,7.47
9/19/2019 9:51,7.47
9/19/2019 9:51,7.46
9/19/2019 9:52,7.46
9/19/2019 9:52,7.46
9/19/2019 9:53,7.46
9/19/2019 9:53,7.46
9/19/2019 9:54,7.46
9/19/2019 9:54,7.46
9/19/2019 9:54,7.46
9/19/2019 9:55,7.46
9/19/2019 9:55,7.47
9/19/2019 9:56,7.46
9/19/2019 9:56,7.47
9/19/2019 9:57,7.48
9/19/2019 9:57,7.47
9/19/2019 9:57,7.47
9/19/2019 9:58,7.47
9/19/2019 9:58,7.46
9/19/2019 9:59,7.46
9/19/2019 9:59,7.46
9/19/2019 9:59,7.47
9/19/2019 10:01,7.38
9/19/2019 10:02,7.45
9/19/2019 10:02,7.45
9/19/2019 10:03,7.45
9/19/2019 10:03,7.45
9/19/2019 10:03,7.46
9/19/2019 10:04,7.46
9/19/2019 10:04,7.46
9/19/2019 10:05,7.47
9/19/2019 10:36,7.22
9/19/2019 10:37,7.38
9/19/2019 10:37,7.38
9/19/2019 10:38,7.39
9/19/2019 10:38,7.4
9/19/2019 10:38,7.4
9/19/2019 10:39,7.4
9/19/2019 10:39,7.41
9/19/2019 10:40,7.41
9/19/2019 10:40,7.41
9/19/2019 10:40,7.41
9/19/2019 10:41,7.41
9/19/2019 10:41,7.41
9/19/2019 10:42,7.41
9/19/2019 10:42,7.41
9/19/2019 10:43,7.41
9/19/2019 10:43,7.41
9/19/2019 10:43,7.41
9/19/2019 10:44,7.41
9/19/2019 10:44,7.41
9/19/2019 10:45,7.42
9/19/2019 10:45,7.42
9/19/2019 10:46,7.42
9/19/2019 10:46,7.43
9/19/2019 10:46,7.43
9/19/2019 10:47,7.43
9/19/2019 10:47,7.42
9/19/2019 10:48,7.43
9/19/2019 10:48,7.44
9/19/2019 10:48,7.44
9/19/2019 10:49,7.44
9/19/2019 10:49,7.44
9/19/2019 10:50,7.44
9/19/2019 10:50,7.44
9/19/2019 10:51,7.44
9/19/2019 10:51,7.45
9/19/2019 10:51,7.45
9/19/2019 10:52,7.44
9/19/2019 10:52,7.45
9/19/2019 10:53,7.45
9/19/2019 10:53,7.44
9/19/2019 10:54,7.44
9/19/2019 10:54,7.44
9/19/2019 10:54,7.44
9/19/2019 10:55,7.45
9/19/2019 10:55,7.44
9/19/2019 10:56,7.44
9/19/2019 10:56,7.44
9/19/2019 10:57,7.45
9/19/2019 10:57,7.45
9/19/2019 10:57,7.45
9/19/2019 10:58,7.45
9/19/2019 10:58,7.45
9/19/2019 10:59,7.44
9/19/2019 10:59,7.44
9/19/2019 10:59,7.45
9/19/2019 11:01,7.37
9/19/2019 11:02,7.45
9/19/2019 11:02,7.45
9/19/2019 11:02,7.45
9/19/2019 11:03,7.45
9/19/2019 11:03,7.46
9/19/2019 11:04,7.45
9/19/2019 11:04,7.45
9/19/2019 11:05,7.45
9/19/2019 11:36,7.2
9/19/2019 11:37,7.37
9/19/2019 11:37,7.38
9/19/2019 11:38,7.39
9/19/2019 11:38,7.4
9/19/2019 11:38,7.4
9/19/2019 11:39,7.41
9/19/2019 11:39,7.41
9/19/2019 11:40,7.41
9/19/2019 11:40,7.41
9/19/2019 11:41,7.41
9/19/2019 11:41,7.41
9/19/2019 11:41,7.41
9/19/2019 11:42,7.41
9/19/2019 11:42,7.42
9/19/2019 11:43,7.41
9/19/2019 11:43,7.41
9/19/2019 11:44,7.41
9/19/2019 11:44,7.4
9/19/2019 11:44,7.4
9/19/2019 11:45,7.4
9/19/2019 11:45,7.4
9/19/2019 11:46,7.4
9/19/2019 11:46,7.4
9/19/2019 11:47,7.4
9/19/2019 11:47,7.41
9/19/2019 11:47,7.41
9/19/2019 11:48,7.41
9/19/2019 11:48,7.41
9/19/2019 11:49,7.41
9/19/2019 11:49,7.42
9/19/2019 11:49,7.41
9/19/2019 11:50,7.42
9/19/2019 11:50,7.42
9/19/2019 11:51,7.42
9/19/2019 11:51,7.42
9/19/2019 11:52,7.42
9/19/2019 11:52,7.42
9/19/2019 11:52,7.42
9/19/2019 11:53,7.42
9/19/2019 11:53,7.42
9/19/2019 11:54,7.42
9/19/2019 11:54,7.42
9/19/2019 11:55,7.42
9/19/2019 11:55,7.43
9/19/2019 11:55,7.42
9/19/2019 11:56,7.42
9/19/2019 11:56,7.44
9/19/2019 11:57,7.43
9/19/2019 11:57,7.44
9/19/2019 11:58,7.44
9/19/2019 11:58,7.43
9/19/2019 11:58,7.43
9/19/2019 11:59,7.43
9/19/2019 11:59,7.44
9/19/2019 12:01,7.35
9/19/2019 12:01,7.43
9/19/2019 12:02,7.43
9/19/2019 12:02,7.44
9/19/2019 12:03,7.43
9/19/2019 12:03,7.43
9/19/2019 12:03,7.44
9/19/2019 12:04,7.44
9/19/2019 12:04,7.44
9/19/2019 12:05,7.44
9/19/2019 12:38,7.41
9/19/2019 12:38,7.41
9/19/2019 12:39,7.42
9/19/2019 12:39,7.42
9/19/2019 12:40,7.42
9/19/2019 12:40,7.42
9/19/2019 12:40,7.42
9/19/2019 12:41,7.42
9/19/2019 12:41,7.43
9/19/2019 12:42,7.43
9/19/2019 12:42,7.42
9/19/2019 12:43,7.42
9/19/2019 12:43,7.43
9/19/2019 12:43,7.42
9/19/2019 12:44,7.42
9/19/2019 12:44,7.42
9/19/2019 12:45,7.42
9/19/2019 12:45,7.42
9/19/2019 12:46,7.42
9/19/2019 12:46,7.42
9/19/2019 12:46,7.42
9/19/2019 12:47,7.42
9/19/2019 12:47,7.42
9/19/2019 12:48,7.43
9/19/2019 12:48,7.43
9/19/2019 12:49,7.42
9/19/2019 12:49,7.42
9/19/2019 12:49,7.42
9/19/2019 12:50,7.42
9/19/2019 12:50,7.42
9/19/2019 12:51,7.42
9/19/2019 12:51,7.42
9/19/2019 12:51,7.42
9/19/2019 12:52,7.42
9/19/2019 12:52,7.42
9/19/2019 12:53,7.43
9/19/2019 12:53,7.42
9/19/2019 12:54,7.43
9/19/2019 12:54,7.43
9/19/2019 12:54,7.43
9/19/2019 12:55,7.43
9/19/2019 12:55,7.44
9/19/2019 12:56,7.42
9/19/2019 12:56,7.43
9/19/2019 12:57,7.43
9/19/2019 12:57,7.43
9/19/2019 12:57,7.43
9/19/2019 12:58,7.42
9/19/2019 12:58,7.42
9/19/2019 12:59,7.42
9/19/2019 12:59,7.42
9/19/2019 12:59,7.42
9/19/2019 13:01,7.44
9/19/2019 13:01,7.43
9/19/2019 13:02,7.43
9/19/2019 13:02,7.43
9/19/2019 13:02,7.44
9/19/2019 13:03,7.43
9/19/2019 13:03,7.43
9/19/2019 13:04,7.43
9/19/2019 13:04,7.43
9/19/2019 13:05,7.43
9/19/2019 13:36,7.2
9/19/2019 13:37,7.36
9/19/2019 13:37,7.39
9/19/2019 13:38,7.39
9/19/2019 13:38,7.39
9/19/2019 13:38,7.4
9/19/2019 13:39,7.4
9/19/2019 13:39,7.4
9/19/2019 13:40,7.41
9/19/2019 13:40,7.41
9/19/2019 13:40,7.41
9/19/2019 13:41,7.41
9/19/2019 13:41,7.41
9/19/2019 13:42,7.42
9/19/2019 13:42,7.43
9/19/2019 13:43,7.42
9/19/2019 13:43,7.42
9/19/2019 13:43,7.41
9/19/2019 13:44,7.41
9/19/2019 13:44,7.41
9/19/2019 13:45,7.42
9/19/2019 13:45,7.42
9/19/2019 13:46,7.42
9/19/2019 13:46,7.42
9/19/2019 13:46,7.42
9/19/2019 13:47,7.42
9/19/2019 13:47,7.42
9/19/2019 13:48,7.42
9/19/2019 13:48,7.42
9/19/2019 13:48,7.42
9/19/2019 13:49,7.42
9/19/2019 13:49,7.42
9/19/2019 13:50,7.42
9/19/2019 13:50,7.42
9/19/2019 13:51,7.41
9/19/2019 13:51,7.41
9/19/2019 13:51,7.51
9/19/2019 13:52,7.42
9/19/2019 13:52,7.42
9/19/2019 13:53,7.42
9/19/2019 13:53,7.42
9/19/2019 13:54,7.42
9/19/2019 13:54,7.42
9/19/2019 13:54,7.43
9/19/2019 13:55,7.43
9/19/2019 13:55,7.42
9/19/2019 13:56,7.42
9/19/2019 13:56,7.42
9/19/2019 13:57,7.42
9/19/2019 13:57,7.42
9/19/2019 13:57,7.42
9/19/2019 13:58,7.42
9/19/2019 13:58,7.42
9/19/2019 13:59,7.42
9/19/2019 13:59,7.42
9/19/2019 13:59,7.41
9/19/2019 14:01,7.43
9/19/2019 14:01,7.42
9/19/2019 14:02,7.42
9/19/2019 14:02,7.42
9/19/2019 14:02,7.41
9/19/2019 14:03,7.42
9/19/2019 14:03,7.42
